periodo;atrasomax6;Malo;NivelRiesgo;ClienteNuevo;ML_Score;VZ_score_3t;NS_scoret;SI_Scoret;Score_Alt;Nos_Fintech
202266;0;1;Bajo;0;492;725;786;510;551;491
202479;0;0;Medio;1;648;449;508;463;547;566
202446;0;0;Medio;0;463;388;614;592;529;448
202437;31;1;Medio;1;608;424;470;348;655;671
202371;30;1;Medio;1;654;541;722;541;596;524
202251;0;0;Medio;0;263;617;524;570;791;661
202353;24;0;Medio;0;745;418;812;770;627;515
202280;0;0;Medio;1;659;606;756;664;574;565
202345;0;1;Muy Alto;0;572;715;399;616;709;481
202474;38;0;Muy Alto;1;590;529;565;398;797;474
202355;43;0;Alto;1;580;633;700;513;784;329
202343;0;0;Medio;0;705;619;716;670;744;487
202498;0;0;Bajo;0;612;605;837;623;558;593
202234;31;0;Medio;0;688;371;622;441;502;455
202439;0;0;Bajo;0;535;436;557;355;587;714
202338;37;1;Alto;0;507;634;531;429;749;454
202454;0;1;Muy Alto;1;677;508;373;604;656;576
202205;2;0;Muy Bajo;0;560;690;545;607;616;464
202376;0;0;Medio;0;418;547;410;608;646;542
202414;0;1;Alto;0;743;553;691;808;529;526
202223;0;0;Bajo;1;297;517;783;739;598;499
202213;0;1;Bajo;0;541;520;415;762;583;610
202441;0;1;Alto;0;290;706;538;470;469;416
202476;0;0;Medio;1;789;490;567;604;433;576
202292;0;1;Muy Alto;0;498;565;840;730;643;437
202308;0;0;Bajo;1;459;577;625;675;690;729
202429;0;1;Bajo;1;562;345;647;364;569;660
202352;0;0;Medio;0;755;742;665;484;613;510
202308;0;0;Medio;0;491;544;588;530;804;633
202489;81;0;Bajo;0;551;488;436;393;419;554
202376;11;0;Muy Bajo;0;782;480;704;606;521;475
202486;0;0;Medio;1;701;516;817;373;717;514
202441;0;0;Bajo;0;608;603;553;706;545;521
202345;0;0;Bajo;0;603;597;474;375;556;501
202214;55;0;Muy Bajo;1;674;503;605;630;540;507
202475;19;0;Medio;1;528;561;209;497;338;271
202271;0;0;Bajo;0;828;576;559;640;522;432
202395;0;1;Alto;0;386;458;386;779;400;547
202500;0;1;Muy Alto;0;683;503;548;613;574;478
202211;0;0;Muy Bajo;1;622;495;564;496;807;524
202306;0;0;Bajo;0;890;559;538;531;645;638
202458;0;0;Bajo;1;695;597;397;638;628;399
202396;0;0;Muy Alto;1;269;414;558;790;596;486
202345;0;1;Medio;0;767;551;493;547;660;332
202420;67;0;Bajo;0;412;194;540;606;453;480
202374;0;0;Muy Bajo;0;842;511;529;989;649;547
202416;0;1;Medio;0;320;568;683;560;585;351
202293;0;1;Bajo;0;542;529;582;602;571;478
202460;0;0;Muy Bajo;0;614;409;520;664;465;210
202263;70;0;Medio;0;310;441;516;513;510;488
202229;0;0;Bajo;0;451;388;672;728;529;629
202475;0;1;Muy Alto;1;583;460;510;482;564;472
202485;0;0;Bajo;1;705;481;859;663;904;572
202270;0;0;Medio;0;427;543;565;958;569;674
202479;0;1;Muy Alto;0;542;413;539;523;715;484
202431;0;0;Bajo;1;590;470;625;605;665;464
202455;16;0;Medio;0;721;693;713;546;566;440
202372;82;0;Medio;0;316;403;433;446;630;523
202380;2;1;Alto;1;770;495;806;842;611;621
202464;0;1;Medio;0;649;645;394;468;457;566
202383;0;1;Alto;0;550;572;624;841;798;422
202405;9;1;Muy Alto;0;394;432;658;767;649;645
202449;0;1;Medio;0;448;509;573;581;560;405
202413;0;0;Alto;0;265;440;551;437;469;550
202359;0;0;Bajo;0;1000;552;633;582;401;379
202300;160;0;Muy Alto;0;706;560;629;605;676;396
202312;18;1;Alto;1;467;529;413;477;593;486
202366;0;0;Bajo;0;667;273;540;578;907;481
202236;0;0;Bajo;0;516;593;358;654;661;451
202312;52;0;Alto;0;553;634;416;752;691;716
202287;2;1;Muy Alto;0;767;530;603;721;860;394
202383;0;1;Alto;0;588;439;504;586;551;716
202285;0;1;Muy Alto;1;221;360;755;885;704;606
202469;0;0;Muy Alto;1;718;605;704;877;317;327
202365;0;0;Bajo;0;551;494;574;485;620;420
202290;0;0;Bajo;0;628;624;529;557;586;309
202438;18;0;Muy Bajo;0;598;539;955;674;851;254
202222;0;0;Bajo;0;837;452;666;571;647;468
202367;1;1;Alto;1;631;610;461;746;674;444
202415;0;0;Bajo;0;735;611;573;673;842;450
202258;0;0;Medio;0;554;812;257;585;536;372
202230;0;0;Medio;1;531;549;746;1000;530;415
202306;0;1;Medio;0;642;511;658;561;583;592
202367;50;1;Muy Alto;0;671;594;551;657;434;491
202354;0;0;Muy Bajo;1;576;725;364;603;882;461
202207;0;1;Muy Alto;0;600;560;872;453;557;435
202397;0;1;Medio;0;567;566;491;660;590;637
202246;97;1;Alto;1;245;584;617;671;787;637
202218;20;0;Alto;0;418;647;323;658;709;435
202353;18;0;Medio;1;409;748;619;497;930;498
202464;0;1;Muy Alto;0;645;481;640;718;579;432
202274;0;0;Muy Alto;1;543;441;769;611;470;373
202345;0;1;Medio;0;674;528;627;693;691;535
202302;32;0;Medio;0;715;771;805;667;471;386
202321;0;1;Muy Alto;1;544;503;503;722;708;421
202376;53;1;Alto;1;639;647;599;461;612;334
202263;0;1;Muy Alto;0;432;616;443;779;571;507
202496;10;1;Bajo;0;232;705;847;474;650;575
202284;0;0;Bajo;1;886;504;623;753;530;528
202215;72;1;Alto;1;429;391;322;625;620;593
202334;0;0;Medio;0;618;573;839;753;713;595
202321;0;0;Bajo;0;423;486;581;489;464;468
202328;0;0;Muy Bajo;1;449;701;706;638;456;613
202488;0;1;Muy Alto;0;677;689;486;498;546;490
202380;99;0;Bajo;0;773;542;460;722;709;612
202282;0;0;Alto;1;596;615;385;478;607;529
202213;0;0;Muy Bajo;0;591;561;819;533;462;635
202224;0;0;Bajo;1;425;649;653;598;709;338
202368;71;0;Bajo;0;405;486;697;591;562;622
202470;0;0;Alto;0;671;456;467;579;719;460
202270;0;0;Medio;0;522;552;778;575;340;631
202289;142;1;Muy Alto;0;965;641;375;860;516;647
202389;18;1;Muy Alto;0;599;466;576;667;563;459
202457;25;0;Alto;0;645;571;572;704;557;507
202417;20;0;Bajo;1;447;706;236;576;469;500
202232;0;0;Medio;0;630;571;773;774;820;489
202341;0;0;Medio;0;562;483;650;840;652;314
202361;0;0;Muy Alto;0;594;430;804;653;503;453
202232;0;1;Alto;0;563;778;711;677;676;581
202352;0;0;Bajo;0;679;651;421;578;488;583
202460;0;0;Medio;0;485;479;332;660;445;504
202416;0;1;Muy Alto;1;460;619;464;711;350;526
202479;0;0;Medio;1;681;657;703;580;611;273
202485;9;0;Muy Bajo;0;592;536;459;676;547;442
202298;0;0;Medio;0;378;521;718;503;625;427
202230;22;1;Alto;0;623;439;418;685;443;539
202290;23;0;Alto;0;682;587;406;438;614;465
202348;0;0;Bajo;1;724;395;650;606;597;547
202344;0;0;Medio;0;587;454;672;751;615;561
202267;0;1;Medio;1;632;560;647;799;679;404
202258;0;0;Bajo;0;912;664;527;641;682;529
202481;0;0;Medio;0;564;658;723;677;747;485
202479;1;0;Medio;1;709;606;610;550;363;415
202436;0;0;Bajo;0;798;662;683;372;598;551
202328;0;0;Muy Bajo;1;661;775;655;622;707;564
202409;0;0;Medio;1;786;452;772;690;556;333
202386;0;0;Bajo;0;581;342;637;435;489;494
202369;56;1;Muy Alto;0;493;567;553;702;427;639
202372;151;1;Alto;0;582;733;686;804;578;505
202460;16;1;Medio;0;490;553;499;774;401;351
202405;15;0;Bajo;0;824;468;287;568;586;619
202335;0;1;Muy Alto;0;535;479;566;399;498;574
202246;0;0;Bajo;0;835;510;619;690;565;401
202209;0;1;Alto;0;544;364;465;715;570;258
202361;14;0;Muy Bajo;0;299;461;690;612;626;618
202489;0;0;Medio;1;367;615;407;593;793;403
202306;0;1;Alto;0;605;722;605;591;688;499
202490;28;0;Bajo;0;625;502;553;592;514;519
202288;120;0;Bajo;0;750;616;503;541;592;456
202392;7;0;Alto;0;549;677;718;854;534;565
202353;0;0;Bajo;0;667;703;598;857;572;411
202337;0;1;Bajo;1;243;510;730;506;771;447
202473;0;1;Muy Alto;1;761;503;401;716;490;580
202349;88;1;Alto;0;358;654;789;694;610;450
202388;29;1;Muy Alto;1;405;624;755;414;540;580
202341;0;1;Alto;0;444;721;819;671;599;499
202331;0;0;Bajo;0;577;354;719;644;417;288
202204;29;0;Bajo;0;371;612;563;659;765;317
202463;98;0;Medio;0;542;622;823;588;680;382
202226;0;0;Bajo;0;531;484;702;646;706;576
202224;7;1;Muy Alto;0;532;620;409;498;576;695
202466;0;0;Muy Bajo;0;571;515;353;551;588;451
202429;0;0;Medio;0;666;533;553;673;479;474
202469;27;0;Muy Bajo;0;455;725;822;758;280;573
202325;14;1;Muy Alto;1;543;732;501;767;782;304
202372;0;0;Medio;0;511;600;691;603;812;508
202434;0;0;Bajo;0;648;467;527;212;499;562
202495;179;0;Bajo;0;815;497;588;504;615;439
202475;1;0;Alto;0;642;605;544;644;546;443
202276;23;1;Muy Alto;0;648;575;758;533;837;605
202414;0;0;Bajo;0;694;467;556;626;543;604
202358;0;1;Muy Alto;1;441;606;486;194;648;441
202404;0;0;Alto;0;406;602;926;429;629;770
202349;24;0;Muy Bajo;1;614;288;458;602;803;483
202275;0;0;Medio;1;519;591;632;441;524;622
202429;4;0;Bajo;1;657;591;536;536;699;528
202262;19;0;Bajo;0;821;735;548;312;500;434
202258;24;1;Medio;1;506;451;710;697;566;457
202474;0;0;Medio;0;472;257;533;1000;416;471
202308;0;0;Muy Bajo;0;647;648;654;798;516;335
202387;0;0;Muy Bajo;0;808;739;603;556;611;557
202429;0;0;Muy Bajo;0;411;598;509;335;706;524
202248;8;0;Alto;0;519;620;716;424;342;521
202468;66;1;Muy Alto;1;750;629;646;549;837;312
202415;0;0;Bajo;0;825;534;633;798;593;388
202490;90;0;Medio;1;328;592;501;466;610;676
202454;0;0;Bajo;0;600;599;686;438;774;476
202287;0;0;Medio;0;604;342;513;550;614;376
202381;0;0;Medio;0;577;600;580;798;687;442
202225;151;0;Alto;0;322;444;433;551;574;357
202422;0;0;Muy Alto;0;603;550;501;536;654;585
202249;0;1;Alto;0;921;887;724;645;365;562
202375;0;1;Medio;0;690;506;619;529;475;503
202474;81;1;Alto;1;573;542;848;584;381;601
202235;55;0;Muy Bajo;0;858;626;728;576;702;437
202417;0;0;Muy Bajo;0;711;453;783;332;557;444
202409;0;0;Medio;1;493;412;590;786;440;420
202360;28;1;Alto;0;498;375;452;872;588;432
202207;63;1;Alto;0;688;450;792;782;437;726
202469;29;0;Bajo;1;546;503;639;442;404;667
202326;62;0;Bajo;1;423;279;495;579;571;574
202290;0;0;Bajo;1;534;470;660;877;545;499
202242;29;1;Alto;0;899;373;464;681;715;433
202359;77;1;Muy Alto;0;611;676;428;504;526;455
202402;50;1;Muy Alto;0;455;283;385;724;495;452
202482;0;1;Bajo;0;760;512;483;736;476;571
202488;15;0;Medio;0;603;532;915;578;540;435
202291;11;1;Medio;0;414;652;563;360;661;373
202325;23;0;Bajo;0;696;658;460;537;810;535
202326;0;0;Bajo;1;567;732;596;717;507;248
202252;0;1;Bajo;0;220;577;484;663;590;486
202303;0;0;Bajo;1;744;571;608;578;709;388
202387;18;0;Muy Bajo;0;741;309;313;424;504;668
202405;0;1;Muy Alto;1;801;610;411;760;536;379
202214;0;1;Alto;1;479;378;698;614;520;345
202304;0;0;Bajo;0;655;628;737;522;658;454
202317;29;1;Alto;0;791;413;791;721;570;493
202293;0;0;Bajo;1;433;595;473;656;691;395
202344;30;0;Bajo;0;742;519;639;496;538;504
202310;0;1;Muy Alto;1;660;676;490;623;561;607
202363;65;1;Medio;0;423;504;566;670;556;593
202253;73;1;Muy Alto;1;508;277;629;637;544;439
202203;24;0;Bajo;0;535;587;673;865;622;474
202268;0;0;Alto;0;548;629;727;600;481;542
202446;0;0;Muy Alto;0;418;451;641;451;584;515
202338;0;1;Bajo;0;700;644;474;664;413;543
202487;0;1;Alto;1;573;589;799;443;382;633
202266;12;1;Medio;0;880;586;565;866;567;359
202355;0;0;Bajo;1;635;655;601;524;756;323
202287;0;0;Medio;0;349;451;733;461;672;441
202233;0;0;Medio;0;284;351;562;670;584;370
202268;14;1;Muy Alto;0;591;419;796;808;574;424
202387;0;1;Muy Alto;0;561;321;757;694;713;605
202392;0;0;Bajo;0;613;597;588;637;519;707
202413;0;1;Medio;0;505;535;702;903;351;518
202288;0;0;Alto;1;696;764;391;541;795;677
202308;0;0;Muy Bajo;1;684;632;588;609;578;454
202440;0;0;Muy Bajo;1;606;609;596;633;457;331
202416;0;0;Muy Bajo;0;335;515;435;698;733;618
202377;0;1;Alto;0;797;580;607;568;648;402
202253;33;0;Bajo;1;457;545;534;595;598;468
202249;17;0;Medio;0;648;584;376;628;609;579
202314;0;0;Medio;0;729;400;578;784;374;678
202295;0;0;Medio;0;705;591;434;739;522;333
202225;7;1;Alto;1;729;395;447;564;750;373
202332;0;1;Medio;0;485;530;433;587;720;441
202379;4;1;Muy Alto;0;545;345;560;650;626;541
202345;0;0;Bajo;0;625;175;666;510;487;561
202398;0;1;Medio;0;652;659;497;532;730;376
202284;0;0;Alto;0;816;520;375;577;479;464
202357;23;0;Medio;0;679;435;728;645;726;578
202285;0;1;Muy Alto;0;513;338;258;490;614;543
202453;0;1;Muy Alto;1;765;525;442;572;778;452
202272;157;0;Medio;0;907;460;613;613;649;468
202423;18;1;Muy Alto;0;498;551;496;458;539;485
202476;0;0;Alto;1;496;499;621;589;325;413
202483;0;0;Bajo;0;825;644;524;633;606;416
202464;0;0;Medio;1;617;616;490;1000;589;369
202446;0;0;Alto;1;498;583;580;710;646;464
202261;66;0;Alto;0;723;568;512;709;948;680
202459;6;0;Muy Bajo;1;657;664;765;553;539;419
202207;33;0;Bajo;0;717;569;469;574;552;448
202388;54;0;Alto;0;717;482;770;664;563;682
202204;0;1;Muy Alto;1;639;318;890;462;561;429
202431;0;0;Bajo;0;617;725;673;529;468;462
202333;0;0;Bajo;0;621;528;215;664;432;485
202325;23;1;Alto;0;938;555;621;652;833;500
202215;0;1;Medio;0;612;413;509;691;746;395
202213;69;1;Alto;1;255;494;692;322;498;588
202318;171;0;Medio;0;584;535;741;514;520;606
202440;0;1;Muy Alto;0;480;447;549;610;712;573
202463;0;1;Muy Alto;0;546;508;509;557;608;607
202206;1;1;Alto;0;784;382;885;507;560;522
202431;0;0;Muy Alto;1;659;743;505;760;691;619
202230;0;0;Muy Bajo;1;633;514;770;585;541;565
202222;0;0;Medio;1;406;590;604;745;516;405
202356;0;0;Bajo;0;503;584;599;519;464;436
202318;0;1;Alto;0;581;703;605;603;601;537
202393;0;0;Muy Alto;0;488;535;615;514;655;613
202395;97;0;Bajo;0;562;533;356;455;634;603
202368;0;1;Muy Alto;0;628;415;387;677;644;432
202439;0;0;Medio;0;490;349;814;603;826;391
202444;10;0;Bajo;1;819;513;336;756;579;502
202269;0;0;Bajo;0;746;227;599;528;663;606
202295;0;0;Muy Bajo;0;620;617;756;357;600;283
202277;77;1;Bajo;1;784;733;553;562;579;629
202371;0;1;Alto;0;437;578;680;562;594;352
202201;0;1;Medio;1;748;491;521;456;696;576
202262;0;1;Muy Bajo;0;650;652;731;495;448;545
202407;61;0;Alto;0;624;553;358;648;679;707
202354;34;0;Medio;0;537;660;621;599;593;517
202474;53;0;Bajo;0;459;599;587;823;568;507
202248;64;1;Medio;0;536;280;487;498;410;500
202337;0;1;Medio;0;623;520;587;596;571;451
202201;10;0;Bajo;1;655;249;332;807;667;691
202435;3;1;Medio;0;547;541;575;535;663;591
202456;159;1;Bajo;1;581;675;556;838;568;511
202307;10;0;Medio;0;642;565;469;557;817;457
202373;22;0;Muy Bajo;0;692;611;684;546;663;500
202330;10;0;Medio;1;343;523;502;831;592;510
202494;0;0;Bajo;1;800;472;570;680;751;388
202240;0;0;Medio;0;620;405;481;848;603;513
202216;90;1;Alto;0;434;594;63;571;677;606
202327;74;0;Bajo;0;550;535;744;363;489;495
202403;0;0;Medio;0;459;293;735;475;613;466
202334;0;0;Muy Alto;1;896;749;629;535;483;284
202459;0;1;Alto;0;423;599;644;923;647;537
202214;15;0;Bajo;1;622;506;368;702;775;381
202266;0;1;Muy Alto;0;480;681;553;664;522;281
202395;0;0;Alto;0;621;540;480;375;699;437
202314;0;0;Alto;0;531;508;374;625;886;427
202359;0;1;Alto;1;640;382;466;749;798;601
202361;84;0;Medio;0;932;686;504;568;492;409
202454;0;0;Muy Bajo;1;606;730;542;425;610;519
202215;147;0;Bajo;1;609;760;761;581;746;468
202237;0;0;Medio;0;625;596;754;625;484;572
202355;0;0;Medio;1;815;399;584;713;504;492
202227;0;0;Muy Alto;1;569;426;430;610;538;617
202212;16;0;Medio;0;541;448;614;473;648;444
202267;0;0;Bajo;0;669;594;585;778;737;491
202230;21;1;Bajo;0;473;505;547;748;567;553
202296;0;0;Bajo;1;528;626;536;789;325;547
202415;15;0;Medio;1;816;342;696;640;578;392
202394;20;0;Muy Alto;1;542;705;888;430;446;444
202335;0;0;Muy Bajo;1;902;367;289;538;734;438
202490;0;0;Bajo;0;697;447;516;469;516;489
202232;0;1;Alto;1;439;444;355;527;651;676
202239;0;1;Muy Alto;1;778;526;721;514;455;568
202406;0;1;Alto;0;549;734;587;461;193;400
202243;0;0;Bajo;1;762;646;568;388;347;605
202459;0;0;Bajo;0;622;810;516;675;494;434
202449;0;0;Muy Bajo;1;556;683;761;592;726;403
202274;76;0;Muy Bajo;0;534;609;585;648;552;661
202496;12;0;Medio;0;452;785;496;555;452;633
202474;2;1;Alto;1;501;564;531;987;676;600
202390;1;1;Alto;0;380;457;615;582;549;570
202338;0;1;Alto;0;432;532;583;518;372;414
202482;0;1;Alto;0;844;582;636;526;715;485
202366;47;0;Medio;0;738;557;431;786;663;604
202478;0;1;Muy Alto;0;610;794;590;763;430;499
202226;0;0;Alto;0;733;430;342;584;591;382
202273;0;0;Medio;0;403;544;660;718;478;690
202315;0;1;Alto;1;449;652;697;610;734;397
202251;0;1;Bajo;0;642;563;675;439;679;382
202371;0;0;Alto;0;590;723;501;505;457;569
202468;5;0;Bajo;1;588;410;567;628;660;429
202203;0;0;Bajo;1;610;662;514;597;401;528
202410;0;0;Medio;0;621;506;397;545;519;589
202315;0;0;Bajo;0;579;579;608;675;718;610
202367;0;0;Medio;0;651;587;369;638;490;536
202465;26;0;Bajo;1;780;714;923;523;656;374
202427;0;1;Muy Alto;0;628;401;651;662;708;639
202351;0;0;Medio;0;558;529;290;497;550;456
202468;0;0;Medio;0;721;601;434;296;745;674
202316;6;0;Bajo;1;864;585;635;631;478;514
202288;0;1;Bajo;1;505;526;578;559;695;696
202442;0;1;Medio;0;454;569;754;585;491;348
202240;0;0;Muy Bajo;1;624;482;604;541;755;400
202382;0;0;Bajo;0;552;380;677;540;507;287
202409;0;0;Medio;1;748;603;560;516;626;520
202473;0;1;Muy Alto;1;475;491;409;911;494;282
202319;150;0;Alto;0;337;709;506;837;669;587
202224;62;1;Muy Alto;1;649;464;767;493;665;600
202458;0;0;Medio;1;793;667;603;719;454;515
202292;18;1;Muy Alto;0;500;666;525;442;395;409
202361;4;0;Bajo;0;741;559;510;649;659;401
202349;0;0;Alto;0;557;578;478;510;597;493
202317;0;0;Bajo;1;541;312;714;599;564;180
202253;0;0;Bajo;0;763;817;525;562;682;519
202245;0;0;Medio;0;575;367;642;608;630;589
202465;0;1;Alto;1;269;565;635;685;714;458
202462;0;0;Muy Alto;0;665;469;655;510;671;407
202434;20;0;Medio;0;494;653;524;854;476;427
202235;29;1;Muy Alto;0;578;617;534;790;349;572
202397;59;1;Alto;0;712;643;753;568;596;543
202225;54;1;Muy Alto;0;622;459;935;526;540;662
202402;59;0;Medio;0;548;509;681;569;660;525
202473;0;0;Bajo;0;423;460;507;457;1000;473
202236;2;0;Bajo;1;510;374;512;234;623;576
202423;8;0;Medio;0;479;513;687;283;697;464
202477;0;0;Medio;0;749;541;725;653;416;619
202218;159;1;Medio;0;681;382;503;520;683;327
202388;0;0;Alto;0;677;560;690;615;745;551
202457;0;0;Bajo;0;695;605;507;481;444;391
202342;42;0;Medio;0;967;427;468;696;621;645
202336;0;1;Medio;0;305;590;856;489;718;677
202279;0;0;Medio;0;743;499;514;773;470;589
202492;11;1;Alto;1;746;666;550;565;503;513
202262;0;0;Muy Alto;1;544;526;697;595;604;459
202329;0;0;Alto;0;768;487;501;499;590;459
202498;78;1;Muy Alto;0;696;310;524;601;683;374
202457;0;0;Muy Alto;1;739;758;476;600;508;536
202412;0;1;Alto;0;565;467;626;941;533;597
202254;24;0;Bajo;0;726;506;373;572;608;523
202375;1;0;Muy Alto;0;447;486;813;541;634;343
202300;0;0;Alto;0;594;289;490;766;788;582
202239;0;1;Alto;1;714;573;753;488;479;355
202463;0;1;Muy Alto;0;562;481;659;533;676;530
202350;0;0;Bajo;0;799;395;582;503;502;472
202321;0;1;Alto;1;603;346;467;623;635;732
202378;0;0;Medio;0;724;490;470;608;493;634
202320;0;0;Muy Alto;0;544;566;637;732;545;603
202272;90;1;Medio;0;672;613;308;625;725;495
202419;77;0;Medio;0;345;644;330;962;543;423
202323;16;0;Bajo;0;418;579;628;691;614;672
202444;0;0;Medio;0;492;750;596;536;698;518
202275;79;0;Medio;0;720;645;435;701;751;595
202206;0;0;Bajo;0;454;494;629;643;544;488
202221;0;0;Medio;0;529;740;634;645;689;498
202390;0;0;Medio;0;711;424;424;689;620;348
202425;25;1;Bajo;1;658;479;519;574;605;641
202303;0;0;Bajo;0;719;430;685;704;703;407
202299;24;0;Muy Bajo;0;564;784;532;549;592;503
202283;0;0;Alto;0;354;493;385;788;425;421
202381;0;1;Alto;0;845;706;975;389;447;480
202352;14;0;Medio;0;559;331;793;633;508;497
202256;0;0;Muy Bajo;1;578;494;340;635;398;542
202390;0;0;Alto;1;605;594;402;690;660;496
202222;22;1;Muy Bajo;1;634;735;489;748;653;649
202268;0;0;Medio;0;384;627;347;782;684;675
202385;0;1;Alto;0;636;548;414;494;660;669
202210;0;1;Bajo;0;595;514;586;775;758;419
202266;47;1;Muy Alto;1;754;655;634;739;797;419
202464;0;0;Bajo;0;573;617;636;578;620;707
202425;0;0;Bajo;0;483;189;396;556;894;456
202323;5;0;Medio;1;425;454;608;484;346;358
202238;0;0;Bajo;0;350;472;465;640;579;354
202323;19;0;Bajo;0;388;602;813;753;440;504
202356;8;0;Alto;0;505;361;803;612;567;441
202267;0;0;Medio;0;492;471;594;604;335;296
202333;0;0;Medio;0;638;593;795;491;439;658
202340;0;0;Alto;1;512;603;890;443;620;570
202282;0;1;Alto;0;757;503;599;777;570;482
202258;0;0;Bajo;0;578;607;506;649;551;600
202349;0;1;Alto;0;347;597;392;610;419;593
202331;0;0;Bajo;0;590;539;429;615;648;513
202269;0;0;Muy Bajo;0;505;654;660;691;737;548
202450;0;0;Bajo;1;612;558;494;381;514;512
202377;84;0;Bajo;1;651;452;627;577;480;426
202272;0;0;Medio;1;441;459;582;586;506;432
202217;3;1;Alto;0;582;638;611;539;475;459
202360;74;1;Bajo;1;503;499;770;416;480;610
202270;0;1;Muy Alto;0;736;676;846;494;549;761
202313;88;0;Medio;0;901;523;592;692;643;529
202432;0;0;Bajo;1;491;577;549;672;809;471
202221;21;1;Medio;0;581;484;460;473;463;465
202335;0;0;Alto;1;658;615;742;610;589;510
202463;0;1;Alto;0;780;595;566;559;517;630
202311;21;1;Muy Alto;1;456;704;860;798;523;433
202446;0;1;Muy Bajo;0;684;683;652;494;718;370
202483;0;1;Alto;0;945;493;525;462;708;395
202208;90;0;Alto;0;782;563;473;539;540;539
202484;0;1;Muy Alto;0;296;450;660;769;636;370
202407;0;0;Medio;1;736;561;501;701;650;395
202394;4;1;Medio;0;612;569;561;723;502;425
202247;0;1;Bajo;1;667;480;634;408;366;371
202442;0;0;Medio;0;579;826;727;714;609;376
202210;10;0;Bajo;0;577;588;904;626;573;414
202489;17;0;Medio;0;869;388;699;688;437;335
202331;0;0;Muy Bajo;0;721;594;469;920;565;516
202470;0;0;Muy Bajo;1;689;574;803;1000;481;460
202261;10;1;Alto;0;302;355;651;643;361;545
202364;0;1;Alto;0;662;551;671;500;492;520
202213;5;0;Bajo;0;415;596;667;443;631;524
202472;65;0;Bajo;1;617;361;457;702;735;669
202408;5;0;Medio;0;593;469;403;634;500;425
202446;0;0;Muy Bajo;0;661;656;578;561;532;433
202333;0;1;Bajo;0;288;427;670;667;533;452
202444;12;1;Medio;0;611;565;480;599;620;439
202494;0;1;Medio;0;388;467;547;555;683;393
202238;17;1;Medio;1;531;483;396;625;701;684
202256;0;0;Bajo;1;575;361;465;829;650;556
202248;0;1;Medio;0;593;394;753;714;752;413
202305;89;0;Medio;1;488;500;582;863;590;350
202259;165;0;Bajo;1;456;478;423;381;916;478
202277;0;0;Muy Alto;0;555;573;274;586;822;527
202418;0;1;Alto;1;495;902;659;796;518;630
